sent	sentiment
['남자', '친구', '사귈', '수록', '나', '좋아해서', '사귀', '건지', '헷갈려']	1
['내', '기분', '가을', '하늘', '이쁘', '하']	5
['내', '나이', '많', '회사', '눈치', '보이', '거', '야', '그게', '슬픈지']	5
['길', '가', '사람', '데', '꽁초', '버리', '주웠', '단속', '반', '걸려서', '벌금', '물']	4
['친구', '나', '거짓말', '했']	2
['남편', '애', '데리', '저녁', '먹', '가']	4
['나', '뇌졸중', '며느리', '충격', '받']	4
['우리', '할아버지', '뭘', '한', '거', '야', '할아버지', '살', '내', '고생', '일', '없', '텐데']	5
['나', '며칠', '뒤', '결혼식', '인데', '걱정', '이']	1
['결혼', '난', '후', '친정집', '왕래', '것', '힘들', '져서', '슬퍼']	5
['병원', '가', '하', '나가', '싫']	2
['엄마', '생신', '이', '현금', '선물', '좋', '하', '만족']	0
['여자', '교사', '건지']	2
['난', '사람', '휘둘리', '않', '편안', '편', '이']	0
['예전', '아끼', '직원', '배신', '당한', '후', '사람', '마음', '열', '못하', '됐']	4
['있', '수술실', '들어가', '아내', '와', '있', '자식', '한', '놈', '병원', '오', '않', '속상하']	5
['나이', '먹', '나', '대인', '관계', '괴로워', '친구', '사라지', '어린애', '나', '같', '건', '상대', '주', '않', '나', '파리', '보', '해']	1
['요즘', '회사', '내', '담당', '업무', '줄']	1
['꿈', '경로당', '노인', '나와', '마지막', '인사', '해', '준', '것', '후회', '되']	5
['상사', '사', '인', '업무', '지시', '화', '나']	1
['대학', '진학', '때', '왔', '내', '하', '있', '건지', '모르', '것', '되', '가', '느낌', '이']	3
['나이', '들어가', '노후', '대책', '생각', '않', '수', '없']	3
['나', '충격', '받', '것', '같']	4
['비실', '스킨십', '사내', '커플', '봤', '회사', '그러', '게', '혐오']	1
['내', '있', '날보고', '수군거리', '친구', '시선', '싫']	1
['옆집', '김', '씨', '심근', '경색', '세상', '떠났']	5
['요리', '해', '본', '동생', '만두', '굽', '있', '데', '사', '날까', '봐', '해', '걱정']	3
['의사', '처음', '이야기', '항암', '치료비', '나와서', '당황', '마음', '들']	4
['거래처', '직원', '결재', '대금', '가지', '잠적']	2
['누나', '자기', '예쁜', '줄', '아', '봐']	1
['오늘', '술', '마시', '싶', '기분', '이', '우울']	5
['아내', '아침', '건강', '좋', '채소', '달', '인', '물', '주', '냄새', '역해']	2
['요즘', '게', '귀찮', '사람', '만나', '것', '성가시', '느껴져']	2
['신입', '사원', '일', '주일', '지났', '보고서', '썼', '내', '속', '터져']	4
['병원', '가까운', '곳', '여행', '가', '괜찮', '정도', '시어머님', '상태', '좋', '지']	0
['기분', '좋']	0
['젊', '때', '저축', '덕분', '병원', '걱정', '치료', '받', '있', '감사']	0
['다행', '이', '병', '원비', '생각', '적', '나왔']	0
['내', '돈', '모았', '지금', '친구', '됐', '거', '야']	1
['우리', '언니', '삼', '수험', '인데', '공부', '하', '놀', '생각', '하', '게']	1
['결혼', '지', '삼', '년', '만', '좋', '소식', '얻', '되']	0
['남편', '시부모', '살림', '합치', '이야기', '꺼냈']	3
['늦', '자', '일어났', '가족', '나', '두', '여행', '가', '속상해']	4
['내', '우울증', '이', '관심', '가지', '자식', '고생', '시킨', '남편', '보', '싫', '짜증', '나']	2
['사', '친구', '애완견', '데려왔', '대부분', '내', '돌보', '있', '내', '주인', '인가', '혼란']	3
['요실금', '이', '생각', '병원', '갔', '신장', '질환', '이', '말', '듣', '당황']	1
['아내', '건강', '검진', '받', '이상', '건강', '해서', '만족', '있']	0
['돈', '벌', '했', '내', '마지막', '쓴', '게', '언젠지', '기억', '나', '허무']	2
['아내', '심하', '다투', '마음', '심한', '말', '한', '것', '후회']	5
['전염병', '시국', '끝나', '인간', '관계', '회복', '것', '자신']	0
['남자', '친구', '만나', '했', '약속', '시간', '한참', '지나', '나와서', '집', '와버렸', '화', '나']	2
['직장', '동료', '식사', '대접', '못하', '것', '때문', '속상해']	4
['어머니', '날', '기도', '해', '주', '덕분', '회사', '면접', '붙']	0
['회사', '옮길까', '고민', '중', '이']	3
['나', '조기', '은퇴', '하']	2
['고등학교', '동창', '세상', '갔', '소식', '들', '괴로워']	4
['젊은이', '보', '늙', '힘없', '내', '미워져']	4
['자식', '나', '도와', '줄', '생각', '없', '남', '기분', '이']	4
['내', '동기', '배달', '음식', '시켜', '먹', '걸', '좋', '하', '나', '돈', '부담', '편의점', '가']	4
['젊', '시절', '바쳐', '가', '노후', '자금', '모으', '위해', '일', '모인', '돈', '이거', '라고']	2
['요즘', '남자', '친구', '권태기', '인', '것', '같']	2
['건강', '고립', '기분', '이']	1
['학교', '다니', '동안', '따돌림', '나아지', '않', '거', '야', '슬퍼']	5
['나', '전세', '살', '사람', '고급', '브랜드', '아파트', '산다고', '말']	1
['학기', '친구', '사귀', '게', '스트레스', '인', '거', '같']	4
['실수', '일', '대해', '처분', '받', '될지', '알', '수', '없', '불안']	3
['이번', '달', '실적', '좋', '큰일', '이']	3
['아버지', '돌아가', '돌아가실', '나이', '되', '했', '돌아가', '비통', '수', '없']	5
['기뻐', '이번', '승진']	0
['남자', '친구', '청혼', '갑작스러운', '데', '어떻', '해야', '할까']	1
['나', '은퇴', '때', '된', '것', '같']	3
['계약', '빌미', '접대', '하', '거래처', '많', '담당자', '피곤', '해']	1
['친구', '자식', '좋', '대학', '다니', '우리', '딸', '그래서', '말', '창피']	1
['상사', '한참', '혼나', '있', '배', '아파']	2
['회사', '엠티', '날', '인데', '가', '싫']	3
['친구', '내', '결혼식장', '오', '우리', '부부', '보여', '주', '게', '용기', '나', '않', '두려워']	1
['사무실', '공동', '경비', '사라졌', '직장', '동료', '나', '범인', '의심', '있', '어이없']	1
['나', '직장', '업무', '스트레스', '느꼈', '힘들', '당황']	1
['친구', '싸웠', '화해', '할까', '봐', '불안']	3
['내', '회사', '실수', '했']	1
['이번', '손주', '태어났', '내', '몸', '불편', '우리', '손자', '아', '생각', '행복']	0
['그녀', '나', '사귀', '고백', '나', '그녀', '사귀', '싶', '터', '라', '기분', '좋']	0
['누나', '시험', '봤', '문제', '차이', '합격', '합격', '다행', '이']	0
['친구', '아프', '소식', '들려오', '그', '떠나보내', '될까', '두렵']	3
['나', '것', '같']	1
['은퇴', '다가오', '건강', '관리', '신경', '써야겠어']	2
['노후', '대비', '정도', '해온', '것', '같', '통장', '보']	3
['사람', '앞', '사랑', '얘기', '여자', '친구', '때문', '당황']	1
['김', '팀장', '내', '삶', '대해', '알', '못하', '얘기', '질렸']	3
['코로나', '때문', '직장', '성가신', '일', '많']	2
['친구', '좋', '한다고', '놀려서', '얼굴', '들', '다니', '부끄러워']	1
['나', '우리', '부서', '성과', '거둘', '것', '이', '믿']	0
['여자', '친구', '헤어진', '지', '일', '년', '되', '가', '동안', '난', '친구', '잊', '힘들']	2
['우리', '회사', '디지털', '시대', '따라갈', '거', '야']	3
['대인', '관계', '유지', '게', '힘들']	4
['지금', '죽', '일', '했는데도', '상황', '나아져', '언제', '이러', '가난', '살', '해']	4
['허약', '체질', '인데', '한약', '타', '먹', '수', '있', '좋']	0
['나', '가족', '부끄럽']	1
['남편', '앞날', '해', '좋']	4
['나이', '들', '보', '언젠가', '편안', '평화', '죽음', '대해서', '생각', '되']	0
['친구', '나', '좋', '대학', '갔', '축하', '짜증', '냈', '당황']	1
['업무', '많', '스트레스', '받', '미칠', '것', '같']	2
['나', '혼자', '우리', '부서', '일', '느낌', '이']	1
['시댁', '번', '간다고', '큰일', '이', '나', '처가', '챙겨', '보', '이', '없']	2
['직원', '명', '연락', '두절']	3
['아내', '보', '남자', '웃', '얘기', '걸', '봤', '신경', '쓰여']	2
['우리', '나라', '기술직', '대한', '인식', '좋', '않', '것', '같']	5
['내', '오랫동안', '준비', '시험', '내', '친구', '단기간', '합격', '축하', '줘야', '하', '못하']	2
['가망', '없', '나', '결혼', '못할', '거', '야']	5
['동기', '실적', '비교', '돼']	1
['학교', '친구', '따돌림', '당하', '있', '해야', '할지', '모르']	2
['이번', '달', '중학교', '동창', '모임', '있', '나가', '할지', '고민', '이']	1
['친구', '지갑', '잃어버렸', '번', '야']	1
['이번', '소개팅', '성공', '것', '같']	0
['신입', '사원', '말', '틀렸', '꾸짖', '알아보', '맞', '말', '이']	1
['사방', '적', '둘러싸인', '것', '같']	2
['내', '예전', '가지', '있', '좋', '기억', '사라지', '있', '슬퍼']	5
['앞', '진로', '고민', '돼']	5
['예상', '못하', '승진', '하', '되', '주변', '사람', '축하', '받', '기쁘']	0
['콜', '센터', '업무', '하', '진', '상손님', '대한', '업무', '해결', '부분', '어려움', '겪', '부장', '도와', '주', '감사']	0
['재정', '대해', '자문', '구하', '싶', '어디', '가', '할지', '조심']	3
['성적', '나와서', '엄마', '뮤지컬', '보', '것', '허락', '주']	0
['이번', '달', '월세', '입금']	0
['살아오', '모아', '둔', '돈', '없', '연금', '치료비', '지불', '해서']	1
['결혼', '됐', '남자', '친구', '아이', '얘기', '나오', '얘기', '돌려', '버려서', '속상해']	4
['가족', '내', '돈', '가게', '하', '내', '싶', '말', '남편', '꿈', '깨', '말']	2
['대리', '나', '모욕', '인', '말', '하']	1
['팔', '년', '만난', '남자', '친구', '있', '결혼', '얘기', '해']	4
['노인정', '사람', '상종', '싫', '사람', '때문', '우울증', '걸렸']	1
['직장', '살아남', '모르', '하루하루', '전쟁', '이']	3
['모임', '있', '뭘', '입', '갈지', '장롱', '열', '보', '입', '옷', '없']	1
['요즘', '소변', '나오', '않', '것', '같', '당황']	3
['은퇴', '아픈', '곳', '없', '돈', '없']	1
['내', '동생', '미워']	4
['아내', '이혼', '후', '술', '마셨', '검진', '받', '보', '건강', '좋', '졌']	4
['내', '병간호', '하', '아내', '생각', '미안', '눈물', '나', '슬퍼']	5
['가족', '다퉜', '화나']	2
['업무', '실수', '했', '사수', '알', '차릴까', '봐', '초조']	3
['인터넷', '관절염', '좋', '영양제', '주문', '했', '주문', '방법', '어려워서', '화', '나']	2
['학교', '나', '따돌리', '않', '편안']	0
['가', '학교', '커트라인', '올랐', '갈', '수', '있', '정도', '였']	3
['이혼', '나', '혼자', '라', '외로웠', '할', '사람', '생겨서', '다행', '이']	0
['대출', '카드', '빚', '때문', '신용', '등급', '떨어져', '제이', '금융', '대출', '해서', '비통']	5
['남편', '집안일', '도와', '주', '해', '놓', '친구', '놀', '나가', '버렸']	5
['신랑', '친구', '집', '불러서', '엄청나', '당황']	3
['자식', '아무', '나', '도와', '주', '않', '슬퍼']	1
['건강', '검진', '받', '생각', '건강', '기뻐']	0
['친구', '퇴학', '결정', '괴롭힘', '없', '지']	0
['회사', '상사', '나', '좋', '고과', '점수', '줬', '화', '나']	5
['언제', '아플', '지', '몰라서', '불안']	3
['나', '기업', '취직']	0
['나가', '애', '자기', '숙제', '애', '시키', '걸', '보', '화', '나', '참', '수', '없']	2
['다리', '수술', '해서', '병원', '휠체어', '대여', '줬', '고장', '났', '고쳐서', '돌려', '줘야', '하', '반납', '죄책감', '들']	1
['친구', '오랫동안', '만나', '못한', '걸까', '시간', '흐른', '게', '느껴져서', '슬프']	5
['내', '쓰', '방학', '동안', '만든', '털모자', '엄마', '사촌', '동생', '줘', '버려서', '속상해']	4
['사정', '힘들', '대학', '가', '말', '취업', '돈', '벌', '하', '건지', '고민', '때문', '힘들']	3
['여행', '준비', '마쳤', '여자', '친구', '급한', '일', '생겨서', '간다고', '해서', '실망', '이']	5
['나', '힘들', '살아왔', '쉬', '되']	0
['아내', '건강', '출산', '했', '감사', '마음', '이']	0
['건강', '마비', '느낌', '이']	5
['경제', '활동', '힘들', '당뇨', '때문', '돈', '들어가', '걱정', '이']	3
['이건', '예상', '시험', '점수', '아닌데']	3
['바쁘', '일', '엄마', '아빠', '생각', '눈물', '나']	5
['주식', '대해', '알', '되', '그동안', '적금', '집착', '게', '후회']	5
['내', '친구', '내', '여자', '친구', '바람', '났']	2
['이번', '기업', '취직', '기분', '좋', '만족']	0
['은퇴', '돈', '취약', '불안']	3
['나', '공부', '하', '친구', '싫', '따돌리', '시작']	4
['아들', '성실', '생각', '아니', '게으르', '살', '있']	4
['친구', '사이', '나', '희생', '것', '같']	4
['친구', '죽', '경우', '많', '졌']	3
['건강', '좋', '졌', '힘들']	4
['가족', '생활비', '내', '월급', '충당', '보', '퇴사', '하', '다니', '싫', '회사', '다니', '있']	4
['옆', '침대', '환자', '가족', '보', '싶', '우', '걸', '보', '나', '덩달', '슬퍼져', '마음', '나', '알']	5
['친구', '내', '달하', '거', '같']	2
['코로나', '결혼', '하객', '인원', '제한', '어쩔', '수', '받아들이']	4
['동료', '일', '대해', '지목', '당한', '나', '잘리', '되', '화', '나']	2
['내', '재산', '많', '것', '알', '도와', '달', '사람', '많', '성가', '셔']	2
['내', '야뇨증', '심해서', '의도', '않', '자', '실수', '하', '아내', '지나치', '나무라', '화', '나']	2
['이번', '셋째', '가지', '되', '낳', '말', '고민', '이']	4
['배운', '영어', '내용', '하나', '이해', '해서', '낙담', '돼']	5
['학기', '자기소개', '시간', '자기', '소개', '했', '날', '보', '웃']	3
['선생', '하소연', '상황', '달라지', '않', '그게', '슬퍼']	5
['애', '괴롭히', '않', '내', '따돌림', '당하', '될까봐', '애', '괴롭힐', '수', '밖', '없']	3
['요즘', '건강', '자신', '있', '신', '나']	0
